variantId,model,P/N Masked,productCodeType,saleMode,errorCode,errorExplanation,sourceFileDisplayName,sourceSheet,sourceRow,rawTextExcerpt,requiredAction
RET- 7 Aug-R30-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,30,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R30-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,30,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R31-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,31,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R31-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,31,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R32-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,32,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R32-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,32,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R33-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,33,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R33-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,33,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R34-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,34,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R34-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,34,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R35-SF_PLUS,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,35,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R35-STUDENT,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,35,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R36-SF_PLUS,"Galaxy A27 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,36,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R37-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,37,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R37-STUDENT,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,37,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R37-FLASHSALE,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,37,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R38-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,38,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R39-SF_PLUS,"Galaxy A17 LTE
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,39,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R40-SF_PLUS,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,40,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R40-STUDENT,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,40,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R41-SF_PLUS,"Galaxy A07 LTE
6-19 July",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,41,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R42-SF_PLUS,"Galaxy A07 LTE
6-19 July",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,42,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 7 Aug-R43-SF_PLUS,"Galaxy A07 LTE
6-19 July",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 7 Aug - 12 Aug,43,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R4-SF_PLUS,Galaxy S26 Ultra,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,4,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R4-TRADEUP,Galaxy S26 Ultra,N/A,STANDARD_SM,TRADE_UP,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,4,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R5-SF_PLUS,Galaxy S26 Ultra,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,5,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R5-TRADEUP,Galaxy S26 Ultra,N/A,STANDARD_SM,TRADE_UP,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,5,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R5-STUDENT,Galaxy S26 Ultra,N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,5,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R6-SF_PLUS,Galaxy S26 Ultra,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,6,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R6-TRADEUP,Galaxy S26 Ultra,N/A,STANDARD_SM,TRADE_UP,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,6,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R6-STUDENT,Galaxy S26 Ultra,N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,6,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R7-SF_PLUS,Galaxy S26+,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,7,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R8-SF_PLUS,Galaxy S26+,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,8,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R9-SF_PLUS,Galaxy S26,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,9,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R10-SF_PLUS,Galaxy S26,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,10,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R11-SF_PLUS,Galaxy S25 Ultra,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,11,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R12-SF_PLUS,"Galaxy S25 FE
(ร่วม SF+)",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,12,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R12-STUDENT,"Galaxy S25 FE
(ร่วม SF+)",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,12,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R13-SF_PLUS,"Galaxy S25 FE
(ร่วม SF+)",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,13,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R13-STUDENT,"Galaxy S25 FE
(ร่วม SF+)",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,13,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R14-STANDARD_PAYMENT,"Galaxy S25 FE
(ไม่ร่วม SF+)",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,14,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R15-STANDARD_PAYMENT,"Galaxy S25 FE
(ไม่ร่วม SF+)",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,15,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R16-TRADEUP,Galaxy Z Fold8 Ultra,N/A,STANDARD_SM,TRADE_UP,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,16,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R17-TRADEUP,Galaxy Z Fold8 Ultra,N/A,STANDARD_SM,TRADE_UP,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,17,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R18-TRADEUP,Galaxy Z Fold8 Ultra,N/A,STANDARD_SM,TRADE_UP,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,18,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R19-TRADEUP,Galaxy Z Fold8,N/A,STANDARD_SM,TRADE_UP,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,19,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R20-TRADEUP,Galaxy Z Fold8,N/A,STANDARD_SM,TRADE_UP,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,20,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R21-TRADEUP,Galaxy Z Fold8,N/A,STANDARD_SM,TRADE_UP,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,21,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R22-TRADEUP,Galaxy Z Flip8,N/A,STANDARD_SM,TRADE_UP,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,22,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R23-TRADEUP,Galaxy Z Flip8,N/A,STANDARD_SM,TRADE_UP,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,23,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R24-SF_PLUS,Galaxy Z Fold 7,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,24,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R25-SF_PLUS,Galaxy Z Fold 7,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,25,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R26-SF_PLUS,Galaxy Z Fold 7,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,26,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R27-SF_PLUS,Galaxy Z Flip7,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,27,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R28-SF_PLUS,Galaxy Z Flip7,N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,28,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R29-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,29,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R29-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,29,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R30-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,30,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R30-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,30,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R31-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,31,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R31-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,31,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R32-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,32,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R32-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,32,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R33-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,33,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R33-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,33,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R34-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,34,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R34-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,34,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R35-SF_PLUS,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,35,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R35-STUDENT,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,35,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R36-SF_PLUS,"Galaxy A27 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,36,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R37-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,37,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R37-STUDENT,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,37,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
